record_id,domain,item,item_type,pos,source_id,source_section,source_level,record_type,a1_core_status,evidence_gate,baseline_action,false_intuitive_a1,context_restriction,notes,source_url,curriculum_version
7BVI-0029,Individuo: dimensión física,verde,ATOMIC,ADJ,PCIC-09,1.2 Características físicas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0030,Individuo: dimensión física,ser ~ alto/bajo/gordo/delgado/guapo/feo,PATTERN_GROUP,ADJ_PATTERN,PCIC-09,1.2 Características físicas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,REGISTER_ASSERTION_ONLY,NO,Patrón de realización nocional; conservar como SOURCE_ASSERTION. No incrementar MWU_COUNT=214 hasta normalización de Fase 14.,Recuperación de estructura fuente perdida por la atomización de Fase 6A-I.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0031,Individuo: dimensión física,ser ~ rubio/moreno,PATTERN_GROUP,ADJ_PATTERN,PCIC-09,1.2 Características físicas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,REGISTER_ASSERTION_ONLY,NO,Patrón de realización nocional; conservar como SOURCE_ASSERTION. No incrementar MWU_COUNT=214 hasta normalización de Fase 14.,Recuperación de estructura fuente perdida por la atomización de Fase 6A-I.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0032,Individuo: dimensión física,tener el pelo ~ rubio/moreno/blanco,PATTERN_GROUP,ADJ_PATTERN,PCIC-09,1.2 Características físicas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,REGISTER_ASSERTION_ONLY,NO,Patrón de realización nocional; conservar como SOURCE_ASSERTION. No incrementar MWU_COUNT=214 hasta normalización de Fase 14.,Recuperación de estructura fuente perdida por la atomización de Fase 6A-I.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0033,Individuo: dimensión física,llevar/tener ~ barba/bigote/gafas,PATTERN_GROUP,NOUN_PATTERN,PCIC-09,1.2 Características físicas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,REGISTER_ASSERTION_ONLY,NO,Patrón de realización nocional; conservar como SOURCE_ASSERTION. No incrementar MWU_COUNT=214 hasta normalización de Fase 14.,Recuperación de estructura fuente perdida por la atomización de Fase 6A-I.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0034,Individuo: dimensión física,tener los ojos ~ claros/oscuros/azules/verdes/negros/marrones,PATTERN_GROUP,ADJ_PATTERN,PCIC-09,1.2 Características físicas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,REGISTER_ASSERTION_ONLY,NO,Patrón de realización nocional; conservar como SOURCE_ASSERTION. No incrementar MWU_COUNT=214 hasta normalización de Fase 14.,Recuperación de estructura fuente perdida por la atomización de Fase 6A-I.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0035,Individuo: dimensión física,tener los ojos ~ grandes/pequeños,PATTERN_GROUP,ADJ_PATTERN,PCIC-09,1.2 Características físicas,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,REGISTER_ASSERTION_ONLY,NO,Patrón de realización nocional; conservar como SOURCE_ASSERTION. No incrementar MWU_COUNT=214 hasta normalización de Fase 14.,Recuperación de estructura fuente perdida por la atomización de Fase 6A-I.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0036,Individuo: dimensión perceptiva y anímica,alegre,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0037,Individuo: dimensión perceptiva y anímica,antipático,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0038,Individuo: dimensión perceptiva y anímica,inteligente,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0039,Individuo: dimensión perceptiva y anímica,serio,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0040,Individuo: dimensión perceptiva y anímica,simpático,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0041,Individuo: dimensión perceptiva y anímica,sociable,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0042,Individuo: dimensión perceptiva y anímica,trabajador,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0043,Individuo: dimensión perceptiva y anímica,tímido,ATOMIC,ADJ,PCIC-09,2.1 Carácter y personalidad,A1,A1_INVENTORY,A1_CORE_NORMATIVE,PCIC_A1_EXPLICIT,KEEP,NO,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0044,Individuo: dimensión física,cabeza,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0045,Individuo: dimensión física,cara,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0046,Individuo: dimensión física,brazo,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0047,Individuo: dimensión física,mano,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0048,Individuo: dimensión física,dedo,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0049,Individuo: dimensión física,pierna,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0050,Individuo: dimensión física,pie,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0051,Individuo: dimensión física,oído,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0052,Individuo: dimensión física,muela,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0053,Individuo: dimensión física,garganta,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0054,Individuo: dimensión física,estómago,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0055,Individuo: dimensión física,espalda,ATOMIC,NOUN,PCIC-09,1.1 Partes del cuerpo,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"No promover por intuición de vocabulario corporal básico; otra afirmación A1, si existe, debe conservarse por separado.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0056,Individuo: dimensión física,calvo,ATOMIC,ADJ,PCIC-09,1.2 Características físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0057,Individuo: dimensión física,liso,ATOMIC,ADJ,PCIC-09,1.2 Características físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0058,Individuo: dimensión física,rizado,ATOMIC,ADJ,PCIC-09,1.2 Características físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0059,Individuo: dimensión física,largo,ATOMIC,ADJ,PCIC-09,1.2 Características físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0060,Individuo: dimensión física,corto,ATOMIC,ADJ,PCIC-09,1.2 Características físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0061,Individuo: dimensión física,gorra,ATOMIC,NOUN,PCIC-09,1.2 Características físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0062,Individuo: dimensión física,sombrero,ATOMIC,NOUN,PCIC-09,1.2 Características físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0063,Individuo: dimensión física,pañuelo,ATOMIC,NOUN,PCIC-09,1.2 Características físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0064,Individuo: dimensión física,ser/estar ~ calvo,PATTERN_GROUP,ADJ_PATTERN,PCIC-09,1.2 Características físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
7BVI-0065,Individuo: dimensión física,tener/llevar el pelo ~ liso/rizado/largo/corto,PATTERN_GROUP,ADJ_PATTERN,PCIC-09,1.2 Características físicas,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.14
